,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
3242,2024-01-20 02:00:00,11.6,,,,,,0,0,0,0,44t
3243,2024-01-20 03:00:00,12.9,,,,,,0,0,0,0,44t
3244,2024-01-20 04:00:00,26.9,,,,,,0,0,0,0,44t
3245,2024-01-20 05:00:00,29.1,,,,,,0,0,0,0,44t
3246,2024-01-20 06:00:00,28.0,,,,,,0,0,0,0,44t
3247,2024-01-20 07:00:00,31.5,,,,,,0,0,0,0,44t
3248,2024-01-20 08:00:00,34.4,,,,,,0,0,0,0,44t
3249,2024-01-20 09:00:00,22.9,,,,,,0,0,0,0,44t
3250,2024-01-20 10:00:00,21.7,,,,,,0,0,0,0,44t
3251,2024-01-20 11:00:00,17.1,,,,,,0,0,0,0,44t
3252,2024-01-20 12:00:00,16.3,,,,,,0,0,0,0,44t
3253,2024-01-20 13:00:00,13.6,,,,,,0,0,0,0,44t
3254,2024-01-20 14:00:00,15.7,,,,,,0,0,0,0,44t
3255,2024-01-20 15:00:00,22.4,,,,,,0,0,0,0,44t
3256,2024-01-20 16:00:00,20.0,,,,,,0,0,0,0,44t
3257,2024-01-20 17:00:00,22.7,,,,,,0,0,0,0,44t
3258,2024-01-20 18:00:00,25.4,,,,,,0,0,0,0,44t
3259,2024-01-20 19:00:00,23.8,,,,,,0,0,0,0,44t
3260,2024-01-20 20:00:00,28.3,,,,,,0,0,0,0,44t
3261,2024-01-20 21:00:00,33.9,,,,,,0,0,0,0,44t
3262,2024-01-20 22:00:00,25.8,,,,,,0,0,0,0,44t
3263,2024-01-20 23:00:00,25.7,,,,,,0,0,0,0,44t
3264,2024-01-21 00:00:00,24.1,,,,,,0,0,0,0,44t
3265,2024-01-21 01:00:00,19.8,,,,,,0,0,0,0,44t
3266,2024-01-21 02:00:00,20.2,,,,,,0,0,0,0,44t
3267,2024-01-21 03:00:00,26.8,,,,,,0,0,0,0,44t
3268,2024-01-21 04:00:00,31.7,,,,,,0,0,0,0,44t
3269,2024-01-21 05:00:00,36.8,,,,,,0,0,0,0,44t
3270,2024-01-21 06:00:00,35.1,,,,,,0,0,0,0,44t
3271,2024-01-21 07:00:00,34.3,,,,,,0,0,0,0,44t
3272,2024-01-21 08:00:00,38.4,,,,,,0,0,0,0,44t
3273,2024-01-21 09:00:00,33.2,,,,,,0,0,0,0,44t
3274,2024-01-21 10:00:00,,,,,,,0,0,0,0,44t
3275,2024-01-21 11:00:00,25.6,,,,,,0,0,0,0,44t
3276,2024-01-21 12:00:00,23.6,,,,,,0,0,0,0,44t
3277,2024-01-21 13:00:00,14.1,,,,,,0,0,0,0,44t
3278,2024-01-21 14:00:00,24.3,,,,,,0,0,0,0,44t
3279,2024-01-21 15:00:00,23.1,,,,,,0,0,0,0,44t
3280,2024-01-21 16:00:00,27.8,,,,,,0,0,0,0,44t
3281,2024-01-21 17:00:00,22.9,,,,,,0,0,0,0,44t
3282,2024-01-21 18:00:00,26.3,,,,,,0,0,0,0,44t
3283,2024-01-21 19:00:00,21.5,,,,,,0,0,0,0,44t
3284,2024-01-21 20:00:00,20.4,,,,,,0,0,0,0,44t
3285,2024-01-21 21:00:00,25.1,,,,,,0,0,0,0,44t
3286,2024-01-21 22:00:00,26.4,,,,,,0,0,0,0,44t
3287,2024-01-21 23:00:00,25.1,,,,,,0,0,0,0,44t
3288,2024-01-22 00:00:00,21.3,,,,,,0,0,0,0,44t
3289,2024-01-22 01:00:00,20.4,,,,,,0,0,0,0,44t
3290,2024-01-22 02:00:00,23.0,,,,,,0,0,0,0,44t
3291,2024-01-22 03:00:00,28.7,,,,,,0,0,0,0,44t
3292,2024-01-22 04:00:00,28.9,,,,,,0,0,0,0,44t
3293,2024-01-22 05:00:00,23.0,,,,,,0,0,0,0,44t
3294,2024-01-22 06:00:00,21.2,,,,,,0,0,0,0,44t
3295,2024-01-22 07:00:00,22.8,,7.0,,,,1,26,85,104,44t
3296,2024-01-22 08:00:00,22.0,,17.0,,,,1,28,77,98,44t
3297,2024-01-22 09:00:00,28.1,,26.0,,,,1,28,75,93,44t
3298,2024-01-22 10:00:00,22.5,,24.0,,,,1,29,73,115,44t
3299,2024-01-22 11:00:00,21.9,,16.0,,,,1,26,84,92,44t
3300,2024-01-22 12:00:00,13.5,,18.0,,,,1,28,75,92,44t
3301,2024-01-22 13:00:00,12.3,,23.0,,,,1,29,69,107,44t
3302,2024-01-22 14:00:00,10.8,,26.0,,,,1,30,65,128,44t
3303,2024-01-22 15:00:00,7.9,,24.0,,,,1,30,64,140,44t
3304,2024-01-22 16:00:00,8.1,,21.0,,,,1,29,67,132,44t
3305,2024-01-22 17:00:00,9.5,,20.0,,,,1,29,70,124,44t
3306,2024-01-22 18:00:00,11.3,,19.0,,,,1,28,71,119,44t
3307,2024-01-22 19:00:00,9.3,,16.0,,,,1,27,78,110,44t
3308,2024-01-22 20:00:00,8.1,,13.0,,,,1,27,81,110,44t
3309,2024-01-22 21:00:00,9.9,,9.0,,,,1,26,84,109,44t
3310,2024-01-22 22:00:00,12.3,,13.0,,,,2,26,86,115,44t
3311,2024-01-22 23:00:00,16.4,,17.0,,,,1,25,87,111,44t
3312,2024-01-23 00:00:00,9.8,,16.0,,,,1,25,92,109,44t
3313,2024-01-23 01:00:00,12.2,,3.0,,,,1,25,93,109,44t
3314,2024-01-23 02:00:00,13.2,,2.0,,,,1,25,93,105,44t
3315,2024-01-23 03:00:00,9.7,,2.0,,,,1,25,93,126,44t
3316,2024-01-23 04:00:00,12.0,,1.0,,,,1,24,90,120,44t
3317,2024-01-23 05:00:00,10.9,,5.0,,,,1,23,80,119,44t
3318,2024-01-23 06:00:00,11.4,,0.0,,,,0,23,84,106,44t
3319,2024-01-23 07:00:00,10.2,,,,,,1,25,81,95,44t
3320,2024-01-23 08:00:00,7.3,,11.0,,,,1,28,65,93,44t
3321,2024-01-23 09:00:00,7.2,,0.0,,,,1,29,61,125,44t
3322,2024-01-23 10:00:00,6.9,,2.0,,,,1,30,61,99,44t
3323,2024-01-23 11:00:00,9.5,,0.0,,,,1,30,59,126,44t
3324,2024-01-23 12:00:00,12.4,,1.0,,,,1,30,62,113,44t
3325,2024-01-23 13:00:00,14.4,,5.0,,,,1,30,63,111,44t
3326,2024-01-23 14:00:00,13.0,,3.0,,,,1,30,64,150,44t
3327,2024-01-23 15:00:00,16.4,,1.0,,,,1,30,61,133,44t
3328,2024-01-23 16:00:00,7.6,,0.0,,,,1,29,63,147,44t
3329,2024-01-23 17:00:00,14.8,,2.0,,,,1,29,69,123,44t
3330,2024-01-23 18:00:00,12.3,,0.0,,,,1,28,74,123,44t
3331,2024-01-23 19:00:00,14.2,,2.0,,,,1,28,77,108,44t
3332,2024-01-23 20:00:00,13.5,,2.0,,,,1,28,73,135,44t
3333,2024-01-23 21:00:00,17.6,,,,,,0,0,0,0,44t
3334,2024-01-23 22:00:00,16.1,,17.0,,,,1,27,77,119,44t
3335,2024-01-23 23:00:00,11.3,,2.0,,,,1,27,78,117,44t
3336,2024-01-24 00:00:00,12.7,,15.0,,,,1,27,79,95,44t
3337,2024-01-24 01:00:00,10.2,,0.0,,,,1,27,79,102,44t
3338,2024-01-24 02:00:00,13.9,,1.0,,,,1,27,80,101,44t
3339,2024-01-24 03:00:00,15.9,,1.0,,,,1,27,81,95,44t
3340,2024-01-24 04:00:00,13.6,,0.0,,,,1,27,81,106,44t
3341,2024-01-24 05:00:00,13.7,,0.0,,,,1,27,82,111,44t
3342,2024-01-24 06:00:00,14.4,,0.0,,,,1,27,82,115,44t
3343,2024-01-24 07:00:00,13.5,,11.0,,,,1,27,82,114,44t
3344,2024-01-24 08:00:00,15.4,,,,,,1,27,79,111,44t
3345,2024-01-24 09:00:00,14.3,,7.0,,,,1,28,76,109,44t
3346,2024-01-24 10:00:00,14.2,,10.0,,,,1,30,68,111,44t
3347,2024-01-24 11:00:00,13.6,,24.0,,,,1,30,64,150,44t
3348,2024-01-24 12:00:00,12.8,,23.0,,,,1,30,60,134,44t
3349,2024-01-24 13:00:00,18.3,,23.0,,,,1,30,63,151,44t
3350,2024-01-24 14:00:00,15.8,,0.0,,,,1,28,80,123,44t
3351,2024-01-24 15:00:00,15.5,,1.0,,,,1,29,73,128,44t
3352,2024-01-24 16:00:00,16.7,,9.0,,,,1,28,74,154,44t
3353,2024-01-24 17:00:00,15.5,,2.0,,,,1,27,79,119,44t
3354,2024-01-24 18:00:00,14.3,,1.0,,,,1,27,79,126,44t
3355,2024-01-24 19:00:00,14.7,,0.0,,,,1,27,80,126,44t
3356,2024-01-24 20:00:00,15.0,,3.0,,,,1,27,81,136,44t
3357,2024-01-24 21:00:00,15.7,,17.0,,,,1,27,83,127,44t
3358,2024-01-24 22:00:00,10.9,,24.0,,,,1,26,85,128,44t
3359,2024-01-24 23:00:00,8.4,,26.0,,,,1,26,87,130,44t
3360,2024-01-25 00:00:00,9.3,,27.0,,,,1,26,86,114,44t
3361,2024-01-25 01:00:00,11.2,,27.0,,,,1,26,84,120,44t
3362,2024-01-25 02:00:00,19.2,,15.0,,,,1,26,84,132,44t
3363,2024-01-25 03:00:00,13.0,,10.0,,,,1,26,85,115,44t
3364,2024-01-25 04:00:00,12.3,,,,,,1,26,85,165,44t
3365,2024-01-25 05:00:00,12.3,,0.0,,,,1,26,85,129,44t
3366,2024-01-25 06:00:00,13.5,,0.0,,,,1,26,86,163,44t
3367,2024-01-25 07:00:00,11.8,,20.0,,,,1,26,87,191,44t
3368,2024-01-25 08:00:00,7.5,,5.0,,,,1,25,89,173,44t
3369,2024-01-25 09:00:00,10.0,,,,,,1,26,90,189,44t
3370,2024-01-25 10:00:00,10.1,,12.0,,,,1,27,87,214,44t
3371,2024-01-25 11:00:00,9.4,,0.0,,,,1,28,80,171,44t
3372,2024-01-25 12:00:00,8.4,,1.0,,,,1,28,79,192,44t
3373,2024-01-25 13:00:00,16.2,,2.0,,,,1,28,80,155,44t
3374,2024-01-25 14:00:00,17.7,,4.0,,,,1,27,81,234,44t
3375,2024-01-25 15:00:00,20.6,,8.0,,,,1,28,75,220,44t
3376,2024-01-25 16:00:00,14.9,,17.0,,,,1,27,79,172,44t
3377,2024-01-25 17:00:00,12.4,,26.0,,,,1,27,78,169,44t
3378,2024-01-25 18:00:00,9.6,,31.0,,,,1,27,82,195,44t
3379,2024-01-25 19:00:00,8.9,,19.0,,,,0,27,79,168,44t
3380,2024-01-25 20:00:00,18.2,,29.0,,,,1,26,83,171,44t
3381,2024-01-25 21:00:00,17.2,,31.0,,,,1,26,82,183,44t
3382,2024-01-25 22:00:00,15.8,,34.0,,,,1,27,80,136,44t
3383,2024-01-25 23:00:00,14.0,,33.0,,,,1,27,76,197,44t
3384,2024-01-26 00:00:00,16.2,,26.0,,,,1,27,75,137,44t
3385,2024-01-26 01:00:00,14.0,,24.0,,,,1,27,75,156,44t
3386,2024-01-26 02:00:00,10.2,,34.0,,,,1,27,78,152,44t
3387,2024-01-26 03:00:00,12.5,,34.0,,,,1,26,86,136,44t
3388,2024-01-26 04:00:00,9.9,,21.0,,,,1,26,83,169,44t
3389,2024-01-26 05:00:00,7.7,,16.0,,,,0,26,80,150,44t
3390,2024-01-26 06:00:00,12.6,,11.0,,,,1,27,79,108,44t
3391,2024-01-26 07:00:00,13.5,,23.0,,,,1,27,78,101,44t
3392,2024-01-26 08:00:00,9.0,,30.0,,,,1,28,73,91,44t
3393,2024-01-26 09:00:00,15.8,,31.0,,,,0,29,70,188,44t
3394,2024-01-26 10:00:00,20.3,,,,,,1,30,67,225,44t
3395,2024-01-26 11:00:00,14.9,,29.0,,,,1,31,62,216,44t
3396,2024-01-26 12:00:00,15.5,,13.0,,,,1,31,61,232,44t
3397,2024-01-26 13:00:00,17.4,,25.0,,,,1,30,65,223,44t
3398,2024-01-26 14:00:00,17.7,,29.0,,,,1,30,66,206,44t
3399,2024-01-26 15:00:00,17.9,,25.0,,,,1,29,69,222,44t
3400,2024-01-26 16:00:00,20.1,,9.0,,,,2,28,77,234,44t
3401,2024-01-26 17:00:00,16.1,,30.0,,,,1,27,80,208,44t
3402,2024-01-26 18:00:00,15.7,,31.0,,,,1,27,79,180,44t
3403,2024-01-26 19:00:00,17.0,,30.0,,,,1,27,78,193,44t
3404,2024-01-26 20:00:00,22.6,,31.0,,,,1,27,77,191,44t
3405,2024-01-26 21:00:00,24.2,,32.0,,,,1,27,76,179,44t
3406,2024-01-26 22:00:00,23.3,,33.0,,,,1,27,77,172,44t
3407,2024-01-26 23:00:00,16.9,,36.0,,,,1,27,77,184,44t
3408,2024-01-27 00:00:00,22.9,,35.0,,,,1,27,77,157,44t
3409,2024-01-27 01:00:00,19.5,,33.0,,,,1,27,78,156,44t
3410,2024-01-27 02:00:00,14.9,,34.0,,,,1,27,77,127,44t
3411,2024-01-27 03:00:00,17.8,,34.0,,,,1,26,78,124,44t
3412,2024-01-27 04:00:00,15.1,,32.0,,,,1,26,79,111,44t
3413,2024-01-27 05:00:00,19.1,,28.0,,,,1,26,80,107,44t
3414,2024-01-27 06:00:00,20.3,,27.0,,,,1,26,80,113,44t
3415,2024-01-27 07:00:00,18.5,,31.0,,,,0,27,77,123,44t
3416,2024-01-27 08:00:00,14.4,,28.0,,,,1,28,68,150,44t
3417,2024-01-27 09:00:00,14.5,,26.0,,,,1,29,63,201,44t
3418,2024-01-27 10:00:00,18.8,,12.0,,,,0,29,65,190,44t
3419,2024-01-27 11:00:00,13.8,,,,,,1,31,56,233,44t
3420,2024-01-27 12:00:00,14.0,,31.0,,,,1,31,59,191,44t
3421,2024-01-27 13:00:00,18.4,,30.0,,,,0,31,58,159,44t
3422,2024-01-27 14:00:00,21.1,,30.0,,,,0,30,63,173,44t
3423,2024-01-27 15:00:00,20.2,,30.0,,,,1,30,65,176,44t
3424,2024-01-27 16:00:00,16.1,,30.0,,,,1,29,65,192,44t
3425,2024-01-27 17:00:00,14.3,,37.0,,,,1,28,72,207,44t
3426,2024-01-27 18:00:00,15.5,,36.0,,,,1,27,74,227,44t
3427,2024-01-27 19:00:00,12.1,,30.0,,,,1,27,75,201,44t
3428,2024-01-27 20:00:00,13.3,,30.0,,,,1,27,77,182,44t
3429,2024-01-27 21:00:00,16.7,,29.0,,,,1,27,76,173,44t
3430,2024-01-27 22:00:00,17.0,,31.0,,,,1,27,75,172,44t
3431,2024-01-27 23:00:00,13.1,,32.0,,,,1,27,76,122,44t
3432,2024-01-28 00:00:00,11.8,,31.0,,,,1,26,78,108,44t
3433,2024-01-28 01:00:00,14.4,,32.0,,,,1,26,78,110,44t
3434,2024-01-28 02:00:00,24.2,,33.0,,,,1,26,78,102,44t
3435,2024-01-28 03:00:00,21.0,,34.0,,,,1,26,78,111,44t
3436,2024-01-28 04:00:00,18.0,,35.0,,,,0,26,78,141,44t
3437,2024-01-28 05:00:00,13.6,,33.0,,,,1,26,78,134,44t
3438,2024-01-28 06:00:00,17.6,,31.0,,,,1,26,76,119,44t
3439,2024-01-28 07:00:00,12.2,,33.0,,,,1,26,74,104,44t
3440,2024-01-28 08:00:00,13.9,,32.0,,,,1,28,70,106,44t
3441,2024-01-28 09:00:00,22.1,,34.0,,,,0,29,66,192,44t
3442,2024-01-28 10:00:00,17.3,,35.0,,,,1,29,64,191,44t
3443,2024-01-28 11:00:00,13.8,,35.0,,,,0,30,60,232,44t
3444,2024-01-28 12:00:00,12.4,,,,,,1,31,57,199,44t
3445,2024-01-28 13:00:00,18.5,,33.0,,,,1,31,57,210,44t
3446,2024-01-28 14:00:00,14.6,,32.0,,,,1,31,58,210,44t
3447,2024-01-28 15:00:00,13.1,,31.0,,,,1,31,57,165,44t
3448,2024-01-28 16:00:00,18.8,,33.0,,,,1,30,60,198,44t
3449,2024-01-28 17:00:00,18.9,,33.0,,,,0,29,66,205,44t
3450,2024-01-28 18:00:00,20.8,,33.0,,,,1,28,70,219,44t
3451,2024-01-28 19:00:00,20.9,,32.0,,,,1,27,73,188,44t
3452,2024-01-28 20:00:00,21.6,,32.0,,,,1,27,74,155,44t
3453,2024-01-28 21:00:00,18.3,,33.0,,,,1,27,75,170,44t
3454,2024-01-28 22:00:00,21.6,,33.0,,,,1,27,74,145,44t
3455,2024-01-28 23:00:00,14.2,,33.0,,,,1,27,74,120,44t
3456,2024-01-29 00:00:00,10.8,,33.0,,,,1,27,75,114,44t
3457,2024-01-29 01:00:00,12.1,,31.0,,,,1,26,77,109,44t
3458,2024-01-29 02:00:00,21.6,,31.0,,,,1,26,77,106,44t
3459,2024-01-29 03:00:00,20.0,,32.0,,,,1,26,77,107,44t
3460,2024-01-29 04:00:00,19.7,,33.0,,,,1,26,77,119,44t
3461,2024-01-29 05:00:00,15.6,,33.0,,,,1,25,83,131,44t
3462,2024-01-29 06:00:00,16.2,,31.0,,,,1,25,87,113,44t
3463,2024-01-29 07:00:00,10.5,,30.0,,,,1,26,82,128,44t
3464,2024-01-29 08:00:00,15.8,,29.0,,,,1,27,77,116,44t
3465,2024-01-29 09:00:00,12.1,,33.0,,,,1,28,72,193,44t
3466,2024-01-29 10:00:00,14.7,,34.0,,,,1,30,65,218,44t
3467,2024-01-29 11:00:00,16.2,,33.0,,,,0,30,61,227,44t
3468,2024-01-29 12:00:00,16.9,,34.0,,,,1,31,59,202,44t
3469,2024-01-29 13:00:00,15.6,,,,,,0,31,56,205,44t
3470,2024-01-29 14:00:00,19.6,,7.0,,,,1,31,55,202,44t
3471,2024-01-29 15:00:00,21.4,,23.0,,,,1,31,57,194,44t
3472,2024-01-29 16:00:00,16.1,,2.0,,,,1,30,58,188,44t
3473,2024-01-29 17:00:00,25.1,,0.0,,,,1,29,61,142,44t
3474,2024-01-29 18:00:00,20.1,,3.0,,,,1,28,70,152,44t
3475,2024-01-29 19:00:00,18.0,,4.0,,,,1,27,73,202,44t
3476,2024-01-29 20:00:00,20.3,,11.0,,,,1,27,73,149,44t
3477,2024-01-29 21:00:00,23.5,,13.0,,,,1,27,73,134,44t
3478,2024-01-29 22:00:00,17.9,,15.0,,,,1,27,74,123,44t
3479,2024-01-29 23:00:00,10.5,,32.0,,,,1,27,79,127,44t
3480,2024-01-30 00:00:00,12.2,,33.0,,,,1,26,82,172,44t
3481,2024-01-30 01:00:00,11.8,,17.0,,,,1,26,80,175,44t
3482,2024-01-30 02:00:00,18.0,,1.0,,,,1,25,85,134,44t
3483,2024-01-30 03:00:00,9.6,,11.0,,,,1,25,82,167,44t
3484,2024-01-30 04:00:00,12.5,,8.0,,,,1,26,81,103,44t
3485,2024-01-30 05:00:00,12.5,,0.0,,,,1,26,82,108,44t
3486,2024-01-30 06:00:00,10.4,,1.0,,,,1,26,83,121,44t
3487,2024-01-30 07:00:00,18.7,,13.0,,,,1,26,81,125,44t
3488,2024-01-30 08:00:00,17.5,,0.0,,,,1,28,74,120,44t
3489,2024-01-30 09:00:00,17.2,,3.0,,,,1,29,67,167,44t
3490,2024-01-30 10:00:00,12.7,,20.0,,,,0,30,60,148,44t
3491,2024-01-30 11:00:00,14.9,,30.0,,,,0,31,56,193,44t
3492,2024-01-30 12:00:00,15.3,,31.0,,,,1,32,52,198,44t
3493,2024-01-30 13:00:00,18.9,,19.0,,,,1,32,52,166,44t
3494,2024-01-30 14:00:00,15.8,,,,,,1,32,50,188,44t
3495,2024-01-30 15:00:00,17.4,,14.0,,,,1,32,52,184,44t
3496,2024-01-30 16:00:00,16.3,,0.0,,,,1,31,55,139,44t
3497,2024-01-30 17:00:00,21.5,,1.0,,,,1,29,61,130,44t
3498,2024-01-30 18:00:00,16.4,,6.0,,,,1,28,67,131,44t
3499,2024-01-30 19:00:00,24.0,,2.0,,,,1,28,71,120,44t
3500,2024-01-30 20:00:00,21.0,,4.0,,,,1,27,72,120,44t
3501,2024-01-30 21:00:00,22.1,,14.0,,,,1,27,73,121,44t
3502,2024-01-30 22:00:00,14.7,,26.0,,,,1,27,75,117,44t
3503,2024-01-30 23:00:00,14.3,,28.0,,,,1,27,76,118,44t
3504,2024-01-31 00:00:00,18.0,,25.0,,,,0,26,78,113,44t
3505,2024-01-31 01:00:00,18.7,,6.0,,,,0,26,79,107,44t
3506,2024-01-31 02:00:00,23.7,,17.0,,,,1,26,78,108,44t
3507,2024-01-31 03:00:00,17.1,,1.0,,,,1,26,79,114,44t
3508,2024-01-31 04:00:00,14.8,,9.0,,,,1,26,82,112,44t
3509,2024-01-31 05:00:00,19.8,,0.0,,,,0,26,85,108,44t
3510,2024-01-31 06:00:00,15.8,,1.0,,,,0,25,88,107,44t
3511,2024-01-31 07:00:00,21.7,,2.0,,,,0,26,86,108,44t
3512,2024-01-31 08:00:00,21.2,,1.0,,,,1,28,75,110,44t
3513,2024-01-31 09:00:00,16.1,,1.0,,,,1,29,68,127,44t
3514,2024-01-31 10:00:00,15.0,,0.0,,,,1,30,59,164,44t
3515,2024-01-31 11:00:00,13.3,,2.0,,,,1,31,58,164,44t
3516,2024-01-31 12:00:00,14.0,,14.0,,,,1,31,55,189,44t
3517,2024-01-31 13:00:00,17.4,,0.0,,,,1,31,54,184,44t
3518,2024-01-31 14:00:00,16.3,,16.0,,,,1,31,54,161,44t
3519,2024-01-31 15:00:00,12.9,,,,,,1,31,54,180,44t
3520,2024-01-31 16:00:00,8.2,,26.0,,,,1,31,56,153,44t
3521,2024-01-31 17:00:00,12.6,,3.0,,,,1,29,65,153,44t
3522,2024-01-31 18:00:00,14.5,,18.0,,,,1,28,71,150,44t
3523,2024-01-31 19:00:00,14.7,,6.0,,,,1,28,75,117,44t
3524,2024-01-31 20:00:00,20.0,,14.0,,,,1,27,76,119,44t
3525,2024-01-31 21:00:00,18.7,,17.0,,,,1,27,77,118,44t
3526,2024-01-31 22:00:00,16.7,,0.0,,,,1,27,81,108,44t
3527,2024-01-31 23:00:00,24.3,,0.0,,,,1,26,81,111,44t
3528,2024-02-01 00:00:00,19.6,,1.0,,,,0,26,82,110,44t
3529,2024-02-01 01:00:00,19.2,,12.0,,,,0,26,85,108,44t
3530,2024-02-01 02:00:00,19.0,,9.0,,,,0,26,86,106,44t
3531,2024-02-01 03:00:00,17.8,,1.0,,,,0,25,88,111,44t
3532,2024-02-01 04:00:00,13.8,,0.0,,,,0,25,89,116,44t
3533,2024-02-01 05:00:00,19.7,,0.0,,,,0,25,89,114,44t
3534,2024-02-01 06:00:00,18.0,,0.0,,,,0,25,89,105,44t
3535,2024-02-01 07:00:00,23.9,,2.0,,,,0,26,85,105,44t
3536,2024-02-01 08:00:00,29.9,,1.0,,,,1,28,78,111,44t
3537,2024-02-01 09:00:00,23.5,,2.0,,,,1,29,70,121,44t
3538,2024-02-01 10:00:00,19.5,,1.0,,,,1,30,61,142,44t
3539,2024-02-01 11:00:00,17.8,,1.0,,,,1,31,57,171,44t
3540,2024-02-01 12:00:00,18.9,,1.0,,,,1,32,53,160,44t
3541,2024-02-01 13:00:00,17.5,,9.0,,,,1,32,52,171,44t
3542,2024-02-01 14:00:00,17.9,,16.0,,,,1,32,51,164,44t
3543,2024-02-01 15:00:00,16.7,,5.0,,,,1,31,52,167,44t
3544,2024-02-01 16:00:00,13.1,,,,,,1,31,54,166,44t
3545,2024-02-01 17:00:00,17.8,,20.0,,,,1,29,62,135,44t
3546,2024-02-01 18:00:00,13.0,,18.0,,,,1,28,68,126,44t
3547,2024-02-01 19:00:00,22.5,,0.0,,,,1,28,73,117,44t
3548,2024-02-01 20:00:00,21.9,,1.0,,,,1,27,75,113,44t
3549,2024-02-01 21:00:00,22.3,,10.0,,,,1,27,77,111,44t
3550,2024-02-01 22:00:00,20.7,,1.0,,,,1,27,80,113,44t
3551,2024-02-01 23:00:00,25.6,,0.0,,,,1,26,83,109,44t
3552,2024-02-02 00:00:00,30.9,,0.0,,,,0,26,84,109,44t
3553,2024-02-02 01:00:00,25.9,,1.0,,,,0,26,86,108,44t
3554,2024-02-02 02:00:00,27.4,,4.0,,,,0,25,86,107,44t
3555,2024-02-02 03:00:00,18.4,,0.0,,,,0,25,89,105,44t
3556,2024-02-02 04:00:00,25.1,,0.0,,,,0,25,89,105,44t
3557,2024-02-02 05:00:00,29.3,,0.0,,,,0,24,91,103,44t
3558,2024-02-02 06:00:00,30.1,,0.0,,,,0,24,91,104,44t
3559,2024-02-02 07:00:00,29.6,,1.0,,,,0,25,90,105,44t
3560,2024-02-02 08:00:00,32.4,,5.0,,,,0,27,81,109,44t
3561,2024-02-02 09:00:00,31.8,,0.0,,,,1,29,68,113,44t
3562,2024-02-02 10:00:00,19.3,,0.0,,,,1,31,59,127,44t
3563,2024-02-02 11:00:00,15.8,,0.0,,,,1,32,54,169,44t
3564,2024-02-02 12:00:00,18.4,,1.0,,,,1,32,52,191,44t
3565,2024-02-02 13:00:00,16.5,,3.0,,,,1,32,52,172,44t
3566,2024-02-02 14:00:00,15.0,,5.0,,,,1,32,50,141,44t
3567,2024-02-02 15:00:00,13.6,,1.0,,,,1,32,52,168,44t
3568,2024-02-02 16:00:00,14.4,,2.0,,,,1,31,57,153,44t
3569,2024-02-02 17:00:00,10.7,,,,,,1,30,64,158,44t
3570,2024-02-02 18:00:00,11.9,,15.0,,,,1,29,70,116,44t
3571,2024-02-02 19:00:00,16.7,,13.0,,,,1,28,74,122,44t
3572,2024-02-02 20:00:00,16.7,,0.0,,,,1,27,77,116,44t
3573,2024-02-02 21:00:00,23.6,,7.0,,,,1,27,79,116,44t
3574,2024-02-02 22:00:00,17.3,,0.0,,,,1,27,80,110,44t
3575,2024-02-02 23:00:00,19.4,,1.0,,,,0,27,81,110,44t
3576,2024-02-03 00:00:00,17.2,,0.0,,,,0,26,82,109,44t
3577,2024-02-03 01:00:00,18.6,,1.0,,,,0,26,84,108,44t
3578,2024-02-03 02:00:00,22.2,,0.0,,,,0,26,85,107,44t
3579,2024-02-03 03:00:00,21.9,,9.0,,,,1,26,80,117,44t
3580,2024-02-03 04:00:00,17.3,,15.0,,,,1,26,79,116,44t
3581,2024-02-03 05:00:00,16.1,,15.0,,,,1,26,78,114,44t
3582,2024-02-03 06:00:00,14.6,,2.0,,,,0,25,87,107,44t
3583,2024-02-03 07:00:00,25.8,,1.0,,,,0,26,87,108,44t
3584,2024-02-03 08:00:00,33.8,,1.0,,,,1,28,74,111,44t
3585,2024-02-03 09:00:00,20.5,,1.0,,,,1,29,66,124,44t
3586,2024-02-03 10:00:00,12.5,,1.0,,,,1,30,61,134,44t
3587,2024-02-03 11:00:00,18.8,,0.0,,,,1,32,55,138,44t
3588,2024-02-03 12:00:00,12.9,,1.0,,,,1,32,52,164,44t
3589,2024-02-03 13:00:00,11.3,,2.0,,,,1,32,51,148,44t
3590,2024-02-03 14:00:00,12.0,,15.0,,,,1,33,50,149,44t
3591,2024-02-03 15:00:00,19.2,,3.0,,,,1,32,52,167,44t
3592,2024-02-03 16:00:00,14.1,,17.0,,,,1,31,57,186,44t
3593,2024-02-03 17:00:00,11.9,,0.0,,,,1,30,65,188,44t
3594,2024-02-03 18:00:00,13.1,,,,,,1,28,70,182,44t
3595,2024-02-03 19:00:00,20.9,,3.0,,,,1,28,72,140,44t
3596,2024-02-03 20:00:00,20.2,,1.0,,,,1,28,74,119,44t
3597,2024-02-03 21:00:00,16.8,,4.0,,,,1,27,76,112,44t
3598,2024-02-03 22:00:00,15.5,,1.0,,,,1,27,77,111,44t
3599,2024-02-03 23:00:00,10.5,,1.0,,,,0,27,78,107,44t
3600,2024-02-04 00:00:00,12.7,,0.0,,,,0,27,79,108,44t
3601,2024-02-04 01:00:00,13.0,,6.0,,,,0,27,80,106,44t
3602,2024-02-04 02:00:00,9.9,,11.0,,,,0,27,78,100,44t
3603,2024-02-04 03:00:00,13.2,,0.0,,,,0,26,81,96,44t
